ID,Title,Tags,Score,Solved,Accepted,Link
1644A,Doors and Keys,implementation,800,22526,0,https://codeforces.com/problemset/problem/1644/A
1642B,Power Walking,greedy,900,13479,0,https://codeforces.com/problemset/problem/1642/B
1642A,Hard Way,geometry,800,14008,0,https://codeforces.com/problemset/problem/1642/A
1641F,Covering Circle,geometry,3500,48,0,https://codeforces.com/problemset/problem/1641/F
1641E,Special Positions,"combinatorics, divide and conquer, fft, math",3300,144,0,https://codeforces.com/problemset/problem/1641/E
1641D,Two Arrays,"bitmasks, brute force, combinatorics, greedy, hashing, math, two pointers",2700,716,0,https://codeforces.com/problemset/problem/1641/D
1641C,Anonymity Is Important,"binary search, brute force, data structures, dsu, greedy, sortings",2200,1707,0,https://codeforces.com/problemset/problem/1641/C
1641B,Repetitions Decoding,"constructive algorithms, implementation, sortings",2000,3062,0,https://codeforces.com/problemset/problem/1641/B
1641A,Great Sequence,"brute force, greedy, sortings",1200,13369,0,https://codeforces.com/problemset/problem/1641/A
1638F,Two Posters,"brute force, data structures, greedy, two pointers",3200,131,0,https://codeforces.com/problemset/problem/1638/F
1638E,Colorful Operations,"brute force, data structures, implementation",2400,1248,0,https://codeforces.com/problemset/problem/1638/E
1638D,Big Brush,"constructive algorithms, data structures, greedy, implementation",2000,3279,0,https://codeforces.com/problemset/problem/1638/D
1638C,Inversion Graph,"data structures, dsu, graphs, math",1300,11468,0,https://codeforces.com/problemset/problem/1638/C
1638B,Odd Swap Sort,"data structures, math, sortings",1100,16338,0,https://codeforces.com/problemset/problem/1638/B
1638A,Reverse,"constructive algorithms, greedy, math",800,19169,0,https://codeforces.com/problemset/problem/1638/A
1637H,Minimize Inversions Number,"data structures, greedy, math, sortings",3500,148,0,https://codeforces.com/problemset/problem/1637/H
1637G,Birthday,"constructive algorithms, greedy, math",3000,307,0,https://codeforces.com/problemset/problem/1637/G
1637F,Towers,"constructive algorithms, dfs and similar, dp, greedy, trees",2500,1250,0,https://codeforces.com/problemset/problem/1637/F
1637E,Best Pair,"binary search, brute force, implementation",2100,2506,0,https://codeforces.com/problemset/problem/1637/E
1637D,Yet Another Minimization Problem,"dp, greedy, math",1800,5591,0,https://codeforces.com/problemset/problem/1637/D
1637C,Andrew and Stones,"greedy, implementation",1200,13760,0,https://codeforces.com/problemset/problem/1637/C
1637B,MEX and Array,"brute force, dp, greedy, math",1100,12995,0,https://codeforces.com/problemset/problem/1637/B
1637A,Sorting Parts,"brute force, sortings",800,19795,0,https://codeforces.com/problemset/problem/1637/A
1635F,Closest Pair,"data structures, greedy",2800,577,0,https://codeforces.com/problemset/problem/1635/F
1635E,Cars,"2-sat, constructive algorithms, dfs and similar, dsu, graphs, greedy, sortings",2200,1540,0,https://codeforces.com/problemset/problem/1635/E
1635D,Infinite Set,"bitmasks, dp, math, matrices, number theory, strings",1800,4386,0,https://codeforces.com/problemset/problem/1635/D
1635C,Differential Sorting,"constructive algorithms, greedy",1200,12492,0,https://codeforces.com/problemset/problem/1635/C
1635B,Avoid Local Maximums,greedy,800,16022,0,https://codeforces.com/problemset/problem/1635/B
1635A,Min Or Sum,"bitmasks, greedy",800,17949,0,https://codeforces.com/problemset/problem/1635/A
1634F,Fibonacci Additions,"brute force, data structures, hashing, implementation, math",2700,912,0,https://codeforces.com/problemset/problem/1634/F
1634E,Fair Share,"constructive algorithms, data structures, dfs and similar, graph matchings, graphs",2400,1160,0,https://codeforces.com/problemset/problem/1634/E
1634D,Finding Zero,"constructive algorithms, interactive, math",2000,3456,0,https://codeforces.com/problemset/problem/1634/D
1634C,OKEA,constructive algorithms,1000,15166,0,https://codeforces.com/problemset/problem/1634/C
1634B,Fortune Telling,"bitmasks, math",1400,12465,0,https://codeforces.com/problemset/problem/1634/B
1634A,Reverse and Concatenate,"greedy, strings",800,21035,0,https://codeforces.com/problemset/problem/1634/A
1633F,Perfect Matching,"data structures, divide and conquer, interactive, trees",2800,217,0,https://codeforces.com/problemset/problem/1633/F
1633E,Spanning Tree Queries,"binary search, data structures, dfs and similar, dsu, graphs, greedy, math, sortings, trees",2400,1116,0,https://codeforces.com/problemset/problem/1633/E
1633D,Make Them Equal,"dp, greedy",1600,8976,0,https://codeforces.com/problemset/problem/1633/D
1633C,Kill the Monster,"brute force, math",1100,15927,0,https://codeforces.com/problemset/problem/1633/C
1633B,Minority,greedy,800,22936,0,https://codeforces.com/problemset/problem/1633/B
1633A,Div. 7,brute force,800,25025,0,https://codeforces.com/problemset/problem/1633/A
1632E2,Distance Tree (hard version),"binary search, dfs and similar, shortest paths, trees",2700,619,0,https://codeforces.com/problemset/problem/1632/E2
1632E1,Distance Tree (easy version),"binary search, data structures, dfs and similar, graphs, shortest paths, trees",2400,783,0,https://codeforces.com/problemset/problem/1632/E1
1632D,New Year Concert,"binary search, data structures, greedy, math, number theory, two pointers",2000,3341,0,https://codeforces.com/problemset/problem/1632/D
1632C,Strange Test,"binary search, bitmasks, brute force, dp, math",1600,9223,0,https://codeforces.com/problemset/problem/1632/C
1632B,Roof Construction,"bitmasks, constructive algorithms",1000,16402,0,https://codeforces.com/problemset/problem/1632/B
1632A,ABC,implementation,800,23624,0,https://codeforces.com/problemset/problem/1632/A
1631B,Fun with Even Subarrays,"dp, greedy",1100,16044,0,https://codeforces.com/problemset/problem/1631/B
1631A,Min Max Swap,greedy,800,24129,0,https://codeforces.com/problemset/problem/1631/A
1630F,Making It Bipartite,"flows, graph matchings, graphs, number theory",3400,196,0,https://codeforces.com/problemset/problem/1630/F
1630E,Expected Components,"combinatorics, math, number theory, probabilities",2900,268,0,https://codeforces.com/problemset/problem/1630/E
1630D,Flipping Range,"constructive algorithms, dp, greedy, number theory",2400,1080,0,https://codeforces.com/problemset/problem/1630/D
1630C,Paint the Middle,"dp, greedy, sortings, two pointers",2200,2193,0,https://codeforces.com/problemset/problem/1630/C
1630B,Range and Partition,"binary search, constructive algorithms, data structures, greedy, two pointers",1800,4207,0,https://codeforces.com/problemset/problem/1630/B
1630A,And Matching,"bitmasks, constructive algorithms",1500,10930,0,https://codeforces.com/problemset/problem/1630/A
1629B,GCD Arrays,"greedy, math, number theory",800,20082,0,https://codeforces.com/problemset/problem/1629/B
1629A,Download More RAM,"brute force, greedy, sortings",800,23826,0,https://codeforces.com/problemset/problem/1629/A
1628F,Spaceship Crisis Management,"binary search, data structures, geometry, sortings",3500,57,0,https://codeforces.com/problemset/problem/1628/F
1628E,Groceries in Meteor Town,"binary search, data structures, dsu, trees",3100,373,0,https://codeforces.com/problemset/problem/1628/E
1628D2,Game on Sum (Hard Version),"combinatorics, dp, games, math",2400,1294,0,https://codeforces.com/problemset/problem/1628/D2
1628D1,Game on Sum (Easy Version),"combinatorics, dp, games, math",2100,2096,0,https://codeforces.com/problemset/problem/1628/D1
1628C,Grid Xor,"constructive algorithms, greedy, implementation, interactive, math",2300,2472,0,https://codeforces.com/problemset/problem/1628/C
1628B,Peculiar Movie Preferences,"greedy, strings",1700,8747,0,https://codeforces.com/problemset/problem/1628/B
1628A,Meximum Array,"binary search, constructive algorithms, greedy, implementation, math, two pointers",1400,11859,0,https://codeforces.com/problemset/problem/1628/A
1627F,Not Splitting,"geometry, graphs, greedy, implementation, shortest paths",2700,422,0,https://codeforces.com/problemset/problem/1627/F
1627E,Not Escaping,"data structures, dp, implementation, shortest paths, two pointers",2200,1608,0,https://codeforces.com/problemset/problem/1627/E
1627D,Not Adding,"brute force, dp, math, number theory",1900,5842,0,https://codeforces.com/problemset/problem/1627/D
1627C,Not Assigning,"constructive algorithms, dfs and similar, number theory, trees",1400,10409,0,https://codeforces.com/problemset/problem/1627/C
1627B,Not Sitting,"games, greedy, sortings",1300,13212,0,https://codeforces.com/problemset/problem/1627/B
1627A,Not Shading,"constructive algorithms, implementation",800,21301,0,https://codeforces.com/problemset/problem/1627/A
1626F,A Random Code Problem,"combinatorics, dp, math, number theory, probabilities",2800,420,0,https://codeforces.com/problemset/problem/1626/F
1626E,Black and White Tree,"dfs and similar, greedy, trees",2400,1038,0,https://codeforces.com/problemset/problem/1626/E
1626D,Martial Arts Tournament,"binary search, brute force, greedy, math",2100,3002,0,https://codeforces.com/problemset/problem/1626/D
1626C,Monsters And Spells,"binary search, data structures, dp, greedy, implementation, math, two pointers",1700,8467,0,https://codeforces.com/problemset/problem/1626/C
1626B,Minor Reduction,"greedy, strings",1100,17853,0,https://codeforces.com/problemset/problem/1626/B
1626A,Equidistant Letters,"constructive algorithms, sortings",800,24071,0,https://codeforces.com/problemset/problem/1626/A
1625E2,Cats on the Upgrade (hard version),"binary search, data structures, dfs and similar, graphs, trees",2800,379,0,https://codeforces.com/problemset/problem/1625/E2
1625E1,Cats on the Upgrade (easy version),"brute force, data structures, dfs and similar, divide and conquer, dp, graphs, trees",2500,703,0,https://codeforces.com/problemset/problem/1625/E1
1625D,Binary Spiders,"bitmasks, data structures, implementation, math, sortings, trees",2300,1534,0,https://codeforces.com/problemset/problem/1625/D
1625C,Road Optimization,dp,1700,6794,0,https://codeforces.com/problemset/problem/1625/C
1625B,Elementary Particles,"brute force, greedy, sortings",1100,13562,0,https://codeforces.com/problemset/problem/1625/B
1625A,Ancient Civilization,"bitmasks, greedy, math",800,15133,0,https://codeforces.com/problemset/problem/1625/A
1624G,MinOr Tree,"bitmasks, dfs and similar, dsu, graphs, greedy",1900,3794,0,https://codeforces.com/problemset/problem/1624/G
1624F,Interacdive Problem,"binary search, constructive algorithms, interactive",2000,2425,0,https://codeforces.com/problemset/problem/1624/F
1624E,Masha-forgetful,"brute force, constructive algorithms, dp, hashing, implementation, strings",2000,2961,0,https://codeforces.com/problemset/problem/1624/E
1624D,Palindromes Coloring,"binary search, greedy, sortings, strings",1400,11732,0,https://codeforces.com/problemset/problem/1624/D
1624C,Division by Two and Permutation,"constructive algorithms, flows, graph matchings, greedy, math",1100,18745,0,https://codeforces.com/problemset/problem/1624/C
1624B,Make AP,"implementation, math",900,25200,0,https://codeforces.com/problemset/problem/1624/B
1624A,Plus One on the Subset,math,800,35453,0,https://codeforces.com/problemset/problem/1624/A
1623E,Middle Duplication,"data structures, dfs and similar, greedy, strings, trees",2500,842,0,https://codeforces.com/problemset/problem/1623/E
1623D,Robot Cleaner Revisit,"implementation, math, probabilities",2300,1140,0,https://codeforces.com/problemset/problem/1623/D
1623C,Balanced Stone Heaps,"binary search, greedy",1600,8157,0,https://codeforces.com/problemset/problem/1623/C
1623B,Game on Ranges,"brute force, dfs and similar, implementation, sortings",1100,12176,0,https://codeforces.com/problemset/problem/1623/B
1623A,Robot Cleaner,"brute force, implementation, math",800,17924,0,https://codeforces.com/problemset/problem/1623/A
1622F,Quadratic Set,"constructive algorithms, hashing, math, number theory",2900,353,0,https://codeforces.com/problemset/problem/1622/F
1622E,Math Test,"bitmasks, brute force, greedy",2200,1310,0,https://codeforces.com/problemset/problem/1622/E
1622D,Shuffle,"combinatorics, math, two pointers",2000,2891,0,https://codeforces.com/problemset/problem/1622/D
1622C,Set or Decrease,"binary search, brute force, greedy, sortings",1600,8650,0,https://codeforces.com/problemset/problem/1622/C
1622B,Berland Music,"data structures, greedy, math, sortings",1000,16544,0,https://codeforces.com/problemset/problem/1622/B
1622A,Construct a Rectangle,"geometry, math",800,24243,0,https://codeforces.com/problemset/problem/1622/A
1621I,Two Sequences,"data structures, hashing, string suffix structures",3500,69,0,https://codeforces.com/problemset/problem/1621/I
1621H,Trains and Airplanes,"dfs and similar, graphs, shortest paths, trees",3500,80,0,https://codeforces.com/problemset/problem/1621/H
1621G,Weighted Increasing Subsequences,"data structures, dp, math",3200,385,0,https://codeforces.com/problemset/problem/1621/G
1621F,Strange Instructions,"data structures, greedy, implementation",2700,423,0,https://codeforces.com/problemset/problem/1621/F
1621E,New School,"binary search, data structures, dp, greedy, implementation, sortings",2300,1464,0,https://codeforces.com/problemset/problem/1621/E
1621D,The Winter Hike,"constructive algorithms, greedy, math",2100,3357,0,https://codeforces.com/problemset/problem/1621/D
1621C,Hidden Permutations,"dfs and similar, interactive, math",1700,5649,0,https://codeforces.com/problemset/problem/1621/C
1621B,Integers Shop,"data structures, greedy, implementation",1500,10493,0,https://codeforces.com/problemset/problem/1621/B
